title,details,type,type_id,host,date,time,location,link
Sleight of Hand in the Wellness Center,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club. This group meets every Monday from 5:00pm - 5:50pm in Room 128 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Feb 17, 2020",5 PM – 5:50 PM EST (GMT-5),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=644511
Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through physical poses, controlled breathing, and relaxation that will help you manage stress and anxiety. This group meets every Monday from 4:00pm-4:50pm and Tuesday from 3:00pm - 3:50pm in Room 148. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Feb 17, 2020",4 PM – 4:50 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644495
Guided Meditation in the Wellness Center,"This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community. Each session is guided by a facilitator. This group meets every Monday from 12:00pm - 12:50pm in Room 148 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Feb 17, 2020",12 PM – 12:50 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644425
Tea Tasting in the Wellness Center,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care. This group meets every Sunday from 5:00pm - 5:50pm in Oasis West, Room 128 in the Student Wellness Center.",Health/Wellness,1,Student Wellness Center,"Sun, Feb 16, 2020",5 PM – 5:50 PM EST (GMT-5),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=644384
Partners in Health Engage Tabling for Awareness,We will be tabling on the BC plaza with roses and homemade cookies to raise money for the PIH initiative. The roses and cookies will have global health facts attached to them. The students will have the opportunity to buy the goods with a DukeCard reader as well (Flex funds).,Health/Wellness,1,Partners In Health Engage,"Fri, Feb 14, 2020",11 AM – 4 PM EST (GMT-5),Bryan Center Plaza,https://dukegroups.com/events/rsvp?id=680976
Expressive Writing in the Wellness Center,Expressive writing workshops use writing to help you explore ways to manage stressful events and upheavals in your life. It focuses on internal healing and self-reflection to improve mental and physical health. You will be guided through a series of restorative writing exercises; no previous writing experience is necessary! Join us to start writing your story. This group meets every Thursday from 3:00pm-3:50pm in Room 148 of the Student Wellness Center.,Health/Wellness,1,Student Wellness Center,"Thu, Feb 13, 2020",3 PM – 3:50 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644724
Global Conversations in the Wellness Center,"Come join us for English conversations on cultural perspectives, world news, local events, and more. Thursdays from 1:00-1:50PM in Wellness Center Room 148. International and domestic students, scholars, spouses, and staff are all welcome! No registration is necessary. Questions? Contact Rene Caputo, r.caputo@duke.edu",Health/Wellness,1,Student Wellness Center,"Thu, Feb 13, 2020",1 PM – 1:50 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644700
PASH Chat in the Wellness Center,"Peer Advocacy for Sexual Health (PASH) Chat is an opportunity for students to discuss sexual health and healthy relationships in a safe and empowering environment. This group meets every Wednesday from 6:00pm-6:50pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Feb 12, 2020",6 PM – 6:50 PM EST (GMT-5),Student Wellness Center | Room 144,https://dukegroups.com/events/rsvp?id=644679
Paint Night in the Wellness Center,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of painting while listening to music. All materials are provided and no prior experience necessary! This group meets biweekly on Wednesdays from 5:30pm - 7:20pm in Room 148 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Feb 12, 2020",5:30 PM – 7:20 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644788
Meditative Art in the Wellness Center,Meditative Art is an opportunity to relax and be creative without the pressure of performing. We invite you to practice mindfulness and experience peace by leaving it all on paper. No experience necessary and materials will be provided. This group meets every Tuesday from 6:30PM-7:20PM in the Student Wellness Center Room 148.,Health/Wellness,1,Student Wellness Center,"Tue, Feb 11, 2020",6:30 PM – 7:20 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644657
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress. This group meets every Tuesday from 5:15pm - 6:15pm in Room 148 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Tue, Feb 11, 2020",5:15 PM – 6:15 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644629
Tai Chi in the Wellness Center,"Often described as meditation in motion, this wellness experience will allow you to practice self care through exercise while decreasing stress and promoting serenity through gentle, flowing movements. This group meets every Tuesday from 4:00pm - 4:50pm in Room 148 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Tue, Feb 11, 2020",4 PM – 4:50 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644614
Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through physical poses, controlled breathing, and relaxation that will help you manage stress and anxiety. This group meets every Monday from 4:00pm-4:50pm and Tuesday from 3:00pm - 3:50pm in Room 148. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Tue, Feb 11, 2020",3 PM – 3:50 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644593
Knitting Group in the Wellness Center,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary! This group meets every Monday from 6:30pm - 7:20pm in Oasis West, Room 128 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Feb 10, 2020",6:30 PM – 7:20 PM EST (GMT-5),Student Wellness Center | Oasis Room 128,https://dukegroups.com/events/rsvp?id=644537
Sleight of Hand in the Wellness Center,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club. This group meets every Monday from 5:00pm - 5:50pm in Room 128 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Feb 10, 2020",5 PM – 5:50 PM EST (GMT-5),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=644510
Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through physical poses, controlled breathing, and relaxation that will help you manage stress and anxiety. This group meets every Monday from 4:00pm-4:50pm and Tuesday from 3:00pm - 3:50pm in Room 148. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Feb 10, 2020",4 PM – 4:50 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644494
Guided Meditation in the Wellness Center,"This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community. Each session is guided by a facilitator. This group meets every Monday from 12:00pm - 12:50pm in Room 148 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Feb 10, 2020",12 PM – 12:50 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=644424
Tea Tasting in the Wellness Center,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care. This group meets every Sunday from 5:00pm - 5:50pm in Oasis West, Room 128 in the Student Wellness Center.",Health/Wellness,1,Student Wellness Center,"Sun, Feb 9, 2020",5 PM – 5:50 PM EST (GMT-5),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=644383
SHAPE Week - Healthy Relationships | February 6th,"Sexual Harassment and Assault Prevention & Education (S.H.A.P.E.) Week┬áis working to end sexual assault in the Duke community with the help of multiple groups and departments on campus committed to this mission. This week of events is planned for┬áFebruary 3-9, 2020┬áand will be highlighted with intervention workshops, trainings, forums, resources, and other activities that collectively aim to address problem areas within Duke's social culture and amplify the conversation about these issues.┬áAs a whole, we want to set a framework to better address sexual assault on campus and improve the safety and educational experience for everyone at Duke.",Health/Wellness,1,Student Wellness Center,"Thu, Feb 6, 2020",7 PM – 8 PM EST (GMT-5),Student Wellness Center | Room 148,https://dukegroups.com/events/rsvp?id=667304
